ID,Latitude_Degrees,Longitude_Degrees,Ocean,Realm,Ecoregion,Country_Name,State_Island_Province,City_Town,City_Town_2,City_Town_3,Year,Month,Depth,Average_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
1519,2.584444444,104.3363333,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Pemanggil,nd,2017,9,10,0,301.96,301.91,301.67,297.05,304.93,1.26,4,-0.03,0.88,0,-3.578888889,2.81,7,6.37,35,6,1.07,3.4,20.43,2.17,-1.18,1.26,-6.03,1.83,-1.41,1,1.53,7,1,0,0.95,8.96,0.3
1520,2.596666667,104.32725,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Johor,Mersing,Pulau Pemanggil,nd,2017,9,10,0,301.96,301.91,301.67,297.05,304.93,1.26,4,-0.03,0.88,0,-3.578888889,2.81,7,6.37,35,6,1.07,3.4,20.43,2.17,-1.18,1.26,-6.03,1.83,-1.41,1,1.53,7,1,0,0.95,8.96,0.3
1521,2.668777778,104.1753056,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,Pulo Jehat,nd,2017,9,8,0,301.91,301.62,301.73,298.2,305.79,1.18,3,-0.32,0.87,0,-3.12375,3.69,10,5.34,22,6,1.63,3.22,19.75,2.1,-1.4,1.18,-4.81,2.76,-1.28,1,1.52,6,1,0,1.05,6.85,0.37
1522,2.741527778,104.2178056,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,nd,nd,2017,9,8,0,301.77,302.02,301.72,297.54,305.54,1.2,2,-0.05,0.88,0,-3.127142857,3.4,7,5.46,27,6,0,3.27,20.82,2.19,-0.96,1.2,-5.44,2.55,-1.25,0,1.75,7,1,0,1.2,9.4,0.46
1523,2.758361111,104.1991667,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,nd,nd,2017,9,7,3.75,301.88,304.04,301.75,297.25,305.45,1.21,2,1.91,0.87,0,-3.291666667,2.61,13,6.69,35,6,3.58,3.32,17.46,2.12,0.98,1.21,-5.8,2.38,-1.3,0,1.48,6,1,0,1.08,9.4,0.37
1524,2.779305556,104.2126667,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,nd,nd,2017,9,8,0,301.88,304.04,301.75,297.25,305.45,1.21,2,1.91,0.87,0,-3.291666667,2.61,13,6.69,35,6,3.58,3.32,17.46,2.12,0.98,1.21,-5.8,2.38,-1.3,0,1.48,6,1,0,1.08,9.4,0.37
1525,2.792388889,104.1230278,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,nd,nd,2017,9,8,0,262.15,302.4875,301.8275,296.9725,305.6625,1.285,2,0.4425,0.94,0,-3.7475,3.7025,11.75,6.9375,35.75,6.75,2.26,3.6675,18.9625,2.41,-0.715,1.285,-6.2225,2.4525,-1.365,0.5,1.9275,10,1,0,1.1875,8.535,0.4075
1527,2.81,104.1365,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,Pulau Rengis,nd,2017,8,6.5,0,262.15,301.665,301.8275,296.9725,305.6625,1.285,3,-0.045,0.94,0,-3.7475,3.7025,12.5,6.9375,35.75,6.75,2.01,3.6675,18.9625,2.41,-1.5375,1.285,-6.2225,2.4525,-1.365,0.5,1.9275,10,1,0,1.1875,8.535,0.4075
1528,2.816,104.1510278,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,Kampong Lalang,nd,2017,10,6,0,262.15,303.1825,301.8275,296.9725,305.6625,1.285,2,0.915,0.94,0,-3.7475,3.7025,14.25,6.9375,35.75,6.75,7.04,3.6675,18.9625,2.41,-0.02,1.285,-6.2225,2.4525,-1.365,1,1.9275,10,1,0.63,1.1875,8.535,0.4075
1530,2.824166667,104.1573889,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,Kampong Lalang,nd,2017,9,8,0,262.15,302.0725,301.7475,297.4025,305.4325,1.2475,2,0.125,0.8975,0,-3.5125,3.055,11.25,6.71,33.75,6.25,1.13,3.6175,23.16,2.2725,-1.0375,1.2475,-5.7,2.3125,-1.3525,0.25,1.725,9.25,1,0,1.1025,8.6825,0.3675
1531,2.874277778,104.1875556,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,nd,nd,2017,9,8,2,262.15,301.4733333,301.7416667,297.395,305.4466667,1.278333333,2,-0.64,0.916666667,0,-3.675,3.335,11.83333333,6.668333333,32.83333333,6.333333333,0.376666667,3.801666667,28.18333333,2.383333333,-1.6733333,33    1.278333333,-5.745,2.291666667,-1.395,0.5,1.708333333,9.5,1,0,1.106666667,8.288333333,0.375
1532,2.874666667,104.1468333,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,Pulau Soyak,nd,2017,9,5.5,0,302.27,301.78,301.8,297.54,305.42,1.29,2,-0.23,0.92,0,-3.68875,3.52,11,6.27,30,6,1.07,3.71,30.74,2.33,-1.43,1.29,-5.67,2.21,-1.4,0,1.48,7,1,0,1.08,8.35,0.37
1533,2.875861111,104.1481944,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,Pulau Soyak,nd,2017,9,7.5,0,302.27,301.78,301.8,297.54,305.42,1.29,2,-0.23,0.92,0,-3.68875,3.52,11,6.27,30,6,1.07,3.71,30.74,2.33,-1.43,1.29,-5.67,2.21,-1.4,0,1.48,7,1,0,1.08,8.35,0.37
1534,2.888638889,104.0653333,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,Pulau Labas,nd,2017,10,7,0,300.69,303.22,301.77,297.26,305.82,1.32,2,1.01,0.92,0,-3.875555556,4.04,9,6.12,35,6,5.11,3.34,18.05,2.28,0,1.32,-5.96,2.59,-1.44,1,1.53,7,1,1.06,1.03,6.37,0.38
1535,2.898055556,104.0516667,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,Pulau Sepoi,nd,2017,10,7.5,0,300.69,303.22,301.77,297.26,305.82,1.32,2,1.01,0.92,0,-3.875555556,4.04,9,6.12,35,6,5.11,3.34,18.05,2.28,0,1.32,-5.96,2.59,-1.44,1,1.53,7,1,1.06,1.03,6.37,0.38
1538,2.903888889,104.1043889,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,Pulau Tulai,Batu Malang Island,2017,9,7,0,302.12,301.45,301.76,297.53,305.42,1.33,3,-0.77,0.92,0,-3.713333333,3.54,12,6.05,31,6,3.46,3.33,21.15,2.22,-1.74,1.33,-5.65,2.23,-1.42,0,1.47,6,1,0,1.06,6.13,0.4
1539,2.910833333,104.1125556,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,Pulau Tulai,Genting Bay,2017,9,8,0,302.12,301.45,301.76,297.53,305.42,1.33,3,-0.77,0.92,0,-3.713333333,3.54,12,6.05,31,6,3.46,3.33,21.15,2.22,-1.74,1.33,-5.65,2.23,-1.42,0,1.47,6,1,0,1.06,6.13,0.4
1540,2.914861111,104.1084444,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,Pulau Tulai,nd,2017,9,8,0,302.12,301.45,301.76,297.53,305.42,1.33,3,-0.77,0.92,0,-3.713333333,3.54,12,6.05,31,6,3.46,3.33,21.15,2.22,-1.74,1.33,-5.65,2.23,-1.42,0,1.47,6,1,0,1.06,6.13,0.4
1541,2.932444444,104.0969167,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Pahang,Tioman Island,Pulau Chebeh,nd,2017,9,9.5,0,302.14,301.27,301.77,297.64,305.29,1.28,3,-0.83,0.9,0,-3.542222222,3.42,10,5.74,28,6,0,3.2,21.12,2.15,-1.93,1.28,-5.55,2.08,-1.42,1,1.34,6,1,0,0.9,6.08,0.33
1551,3.105555556,73.56611111,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Meemu Atoll,Dhiggaru,nd,nd,2017,7,6,0,301.97,302.44,301.97,298.6,305.88,0.89,4,0.66,0.77,0,-3.527777778,3.15,5,4.85,24,4,2.16,2.45,13.51,1.52,-0.34,0.89,-4.17,3.09,-0.8,0,1.91,9,1,0,1.28,10.22,0.41
1552,3.105555556,73.56611111,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Meemu Atoll,Dhiggaru,nd,nd,2017,7,10,0,301.97,302.44,301.97,298.6,305.88,0.89,4,0.66,0.77,0,-3.527777778,3.15,5,4.85,24,4,2.16,2.45,13.51,1.52,-0.34,0.89,-4.17,3.09,-0.8,0,1.91,9,1,0,1.28,10.22,0.41
1553,3.105555556,73.61805556,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Meemu Atoll,Raiymandhoo,nd,nd,2017,7,5,0.5,301.86,302.27,301.92,299.08,305.92,0.88,4,0.56,0.77,0,-3.152222222,3.19,5,4.56,23,4,1.41,2.49,13.3,1.54,-0.46,0.88,-3.64,3.18,-0.8,1,1.87,8,1,1.35,1.33,12.3,0.42
1554,3.105555556,73.61805556,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Meemu Atoll,Raiymandhoo,nd,nd,2017,7,11,0,301.86,302.27,301.92,299.08,305.92,0.88,4,0.56,0.77,0,-3.152222222,3.19,5,4.56,23,4,1.41,2.49,13.3,1.54,-0.46,0.88,-3.64,3.18,-0.8,1,1.87,8,1,1.35,1.33,12.3,0.42
1555,3.224166667,73.43341667,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Felidhu Atoll,Vaavu Atoll,Rakeedhoo,nd,2017,7,5,4,301.94,302.07,301.97,298.61,305.52,0.86,4,0.31,0.74,0,-3.494444444,2.76,3,4.45,26,4,1.09,2.21,13.11,1.33,-0.73,0.86,-4.19,2.72,-0.82,1,1.38,6,0,0,0.98,7.9,0.29
1556,3.224166667,73.43341667,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Felidhu Atoll,Vaavu Atoll,Rakeedhoo,nd,2017,7,10,0,301.94,302.07,301.97,298.61,305.52,0.86,4,0.31,0.74,0,-3.494444444,2.76,3,4.45,26,4,1.09,2.21,13.11,1.33,-0.73,0.86,-4.19,2.72,-0.82,1,1.38,6,0,0,0.98,7.9,0.29
1559,3.435,73.42222222,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Kudaan'baraa,nd,nd,nd,2017,7,5,13.75,301.95,301.76,301.93,298.33,305.72,0.87,5,0.07,0.74,0,-3.566666667,2.91,3,4,20,3,1.01,2.18,14.23,1.24,-1.04,0.87,-4.46,2.91,-0.86,0,1.37,6,0,0,0.97,7.46,0.31
1560,3.435,73.42222222,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Kudaan'baraa,nd,nd,nd,2017,7,10,0,301.95,301.76,301.93,298.33,305.72,0.87,5,0.07,0.74,0,-3.566666667,2.91,3,4,20,3,1.01,2.18,14.23,1.24,-1.04,0.87,-4.46,2.91,-0.86,0,1.37,6,0,0,0.97,7.46,0.31
1561,3.446972222,73.59669444,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Felidhu Atoll,Vaavu Atoll,Keyodhoo,nd,2017,7,5,20,301.95,301.2,301.96,298.3,305.08,0.88,6,-0.5,0.76,0,-3.41,2.86,1,4.31,21,4,0,2.22,11.48,1.5,-1.62,0.88,-4.51,2.25,-0.85,0,1.49,6,1,0,1.06,8.34,0.36
1562,3.448361111,73.75455556,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Felidhu Atoll,Vaavu Atoll,Fohtheyo bodufushi,nd,2017,7,6,0,301.76,302.26,301.9,298.29,305.41,0.9,5,0.66,0.77,0,-3.601111111,2.86,5,4.27,22,4,2.19,2.25,13.17,1.52,-0.57,0.9,-4.53,2.57,-0.92,1,1.92,9,1,0,1.25,11.69,0.42
1563,3.448361111,73.75455556,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Felidhu Atoll,Vaavu Atoll,Fohtheyo bodufushi,nd,2017,7,12,0,301.76,302.26,301.9,298.29,305.41,0.9,5,0.66,0.77,0,-3.601111111,2.86,5,4.27,22,4,2.19,2.25,13.17,1.52,-0.57,0.9,-4.53,2.57,-0.92,1,1.92,9,1,0,1.25,11.69,0.42
1564,3.494638889,72.82327778,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Ari Atoll,Alifu Dhaalu Atoll,Maamigili,nd,2017,7,6,1.5,301.88,302.25,301.9,298.42,305,0.86,4,0.54,0.75,0,-3.403333333,2.79,3,3.92,18,3,0,2.07,14.27,1.25,-0.45,0.86,-4.27,2.29,-0.79,0,1.62,7,1,0,1.01,8.88,0.36
1565,3.494638889,72.82327778,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Ari Atoll,Alifu Dhaalu Atoll,Maamigili,nd,2017,7,12,0,301.88,302.25,301.9,298.42,305,0.86,4,0.54,0.75,0,-3.403333333,2.79,3,3.92,18,3,0,2.07,14.27,1.25,-0.45,0.86,-4.27,2.29,-0.79,0,1.62,7,1,0,1.01,8.88,0.36
1590,3.677638889,73.46911111,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Felhidu Atoll,Vaavu Atoll,Fulidhoo,nd,2017,7,6,4.5,301.85,300.91,301.89,298.79,304.69,0.86,5,-0.65,0.73,0,-3.228888889,2.65,4,3.91,20,3,2.01,2.05,11.64,1.26,-1.85,0.86,-3.97,1.92,-0.86,0,1.34,5,1,0,1.02,6.42,0.33
1594,3.73025,72.76063889,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Ari Atoll,Alifu Dhaalu Atoll,Mandhoo,nd,2017,7,6,0,301.88,302.25,301.87,298.72,304.9,0.83,4,0.54,0.7,0,-3.288888889,2.32,2,3.95,21,3,0,1.97,12.72,1.11,-0.41,0.83,-3.93,2.24,-0.78,0,1.65,8,1,0,1.09,9.69,0.32
1595,3.73025,72.76063889,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Ari Atoll,Alifu Dhaalu Atoll,Mandhoo,nd,2017,7,12,0,301.88,302.25,301.87,298.72,304.9,0.83,4,0.54,0.7,0,-3.288888889,2.32,2,3.95,21,3,0,1.97,12.72,1.11,-0.41,0.83,-3.93,2.24,-0.78,0,1.65,8,1,0,1.09,9.69,0.32
1598,3.994166667,100.5341389,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Perak,Sembilan Island,Pulau Buloh,nd,2017,3,6.5,0,303.46,303.3,302.97,298.85,306.77,0.97,1,0.17,0.92,0,-3.638888889,3.38,13,4.79,20,6,0,3.55,33.04,2.22,-0.16,0.97,-4.61,3.3,-0.48,10,3.13,16,2,0,2.14,23.97,0.92
1603,4.001638889,100.5490833,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Perak,Sembilan Island,Pulau Lalang,nd,2017,3,6.4,0,303.44,303.18,302.97,299.03,305.83,0.96,1,0.01,0.91,0,-3.605555556,2.65,12,4.53,19,6,0,3.13,21,2.24,-0.26,0.96,-4.4,2.38,-0.46,9,2.95,12,2,0,1.87,12.85,0.94
1604,4.002694444,100.5466944,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Perak,Sembilan Island,Pulau Lalang,nd,2017,3,6,0,303.44,303.18,302.97,299.03,305.83,0.96,1,0.01,0.91,0,-3.605555556,2.65,12,4.53,19,6,0,3.13,21,2.24,-0.26,0.96,-4.4,2.38,-0.46,9,2.95,12,2,0,1.87,12.85,0.94
1605,4.0065,100.5348056,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Perak,Sembilan Island,Pulau Saga,nd,2017,3,4.5,0,303.43,303.46,302.97,299.03,305.83,0.96,1,0.36,0.91,0,-3.605555556,2.65,13,4.53,19,6,0,3.13,21,2.24,0.02,0.96,-4.4,2.38,-0.46,10,2.95,12,2,0,1.87,12.85,0.94
1606,4.011388889,100.5351111,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Perak,Sembilan Island,Pulau Saga,nd,2017,3,6.5,0,303.43,303.46,302.97,299.03,305.83,0.96,1,0.36,0.91,0,-3.605555556,2.65,13,4.53,19,6,0,3.13,21,2.24,0.02,0.96,-4.4,2.38,-0.46,10,2.95,12,2,0,1.87,12.85,0.94
1607,4.012194444,100.5448889,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Perak,Sembilan Island,nd,nd,2017,3,5.5,0,303.44,303.18,302.97,299.03,305.83,0.96,1,0.01,0.91,0,-3.605555556,2.65,12,4.53,19,6,0,3.13,21,2.24,-0.26,0.96,-4.4,2.38,-0.46,9,2.95,12,2,0,1.87,12.85,0.94
1610,4.022388889,100.5478889,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Perak,Sembilan Island,nd,nd,2017,3,6,0,303.44,303.18,302.97,299.03,305.83,0.96,1,0.01,0.91,0,-3.605555556,2.65,12,4.53,19,6,0,3.13,21,2.24,-0.26,0.96,-4.4,2.38,-0.46,9,2.95,12,2,0,1.87,12.85,0.94
1611,4.025833333,72.80572222,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Ari Atoll,North Ari Atoll,Maalhos,nd,2017,7,6,0,301.77,302.17,301.81,296.98,305.73,0.87,5,0.61,0.76,0,-4.037777778,3.14,1,4.77,23,4,0,2.35,13.93,1.3,-0.46,0.87,-5.65,3.09,-0.81,0,1.5,8,0,0,1.07,10,0.3
1612,4.025833333,72.80572222,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Ari Atoll,North Ari Atoll,Maalhos,nd,2017,7,12,0,301.77,302.17,301.81,296.98,305.73,0.87,5,0.61,0.76,0,-4.037777778,3.14,1,4.77,23,4,0,2.35,13.93,1.3,-0.46,0.87,-5.65,3.09,-0.81,0,1.5,8,0,0,1.07,10,0.3
1613,4.032111111,100.55,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Perak,Sembilan Island,Pulau Rumbia,nd,2017,3,5.5,0,303.44,303.18,302.97,299.03,305.83,0.96,1,0.01,0.91,0,-3.605555556,2.65,12,4.53,19,6,0,3.13,21,2.24,-0.26,0.96,-4.4,2.38,-0.46,9,2.95,12,2,0,1.87,12.85,0.94
1614,4.0575,100.5396944,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Perak,Sembilan Island,Pulau Nipis,nd,2017,3,6.7,0,303.43,303.42,302.95,299.22,306.2,0.98,1,0.33,0.93,0,-3.448888889,3.1,14,4.19,19,6,2.82,2.97,18.47,2.32,-0.01,0.98,-4.21,2.76,-0.47,7,2.63,12,2,0,1.86,13.43,0.94
1615,4.057972222,72.95627778,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Ari Atoll,North Ari Atoll,Bathalaa,nd,2017,7,6,0,301.7,302.47,301.83,298.48,305.17,0.88,5,0.89,0.75,0,-3.591111111,2.61,5,4.37,20,4,1.21,2.14,15.41,1.4,-0.24,0.88,-4.23,2.46,-0.87,0,1.48,8,0,0,1.11,12.45,0.3
1616,4.057972222,72.95627778,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Ari Atoll,North Ari Atoll,Bathalaa,nd,2017,7,12,0.5,301.7,302.47,301.83,298.48,305.17,0.88,5,0.89,0.75,0,-3.591111111,2.61,5,4.37,20,4,1.21,2.14,15.41,1.4,-0.24,0.88,-4.23,2.46,-0.87,0,1.48,8,0,0,1.11,12.45,0.3
1619,4.112527778,118.2250556,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Gosong Darby,nd,nd,2017,5,11,0,302.27,302.89,302.13,298.07,305.13,0.96,1,0.13,0.83,0,-3.588888889,3.07,5,4.17,20,5,1.81,2.22,12.18,1.73,0.09,0.96,-4.73,2.32,-0.66,2,1.6,6,1,1.59,1.04,6.62,0.47
1620,4.118833333,73.46722222,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Raa Atoll,Vaadhoo,nd,nd,2017,7,6,0,301.76,302.46,301.83,298.58,304.54,0.87,6,0.98,0.74,0,-3.106666667,2.87,5,4.19,21,3,2.03,2.11,12.6,1.27,-0.28,0.87,-4.15,1.79,-0.9,0,1.7,7,1,0,1.11,7.85,0.34
1621,4.139388889,118.2339722,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Gosong Darby,nd,nd,2017,5,11,0,302.31,302.45,302.09,298.58,305.08,0.96,1,-0.29,0.81,0,-3.613333333,2.82,7,4.12,20,4,0,2.12,13.63,1.54,-0.32,0.96,-4.19,2.3,-0.67,1,1.47,6,1,0,0.84,5.73,0.4
1622,4.140916667,118.1798611,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Gosong Darby,nd,nd,2017,5,6.5,0.25,302.35,302.63,302.12,298.07,305.6,0.95,1,-0.18,0.82,0,-3.608888889,3.07,6,3.72,16,5,0,1.95,8.38,1.56,-0.21,0.95,-4.76,2.75,-0.71,2,1.67,7,1,0,0.97,6.15,0.42
1623,4.183972222,118.8628889,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,nd,nd,nd,2017,6,10,0,302,303.82,301.84,297.83,304.86,0.97,2,1.3,0.82,0,-3.426666667,2.66,10,3.75,15,5,1.48,2.32,14.25,1.71,1.22,0.97,-4.76,2.25,-0.75,3,1.32,5,1,1.09,0.89,5.44,0.39
1624,4.189888889,100.5483056,Indian,Central Indo-Pacific,Andaman Sea,Malaysia,Perak,Pangkor Laut Island,nd,nd,2017,3,4.8,0,303.53,303.96,303.03,299.14,306.23,0.93,1,0.66,0.89,0,-3.51125,2.82,7,4.91,24,6,2.75,3.12,21.28,2.01,0.42,0.93,-4.4,2.69,-0.5,1,2.85,15,2,0,1.69,11,0.71
1625,4.206333333,118.7848056,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,nd,nd,nd,2017,6,10,0,302,303.64,301.85,297.83,305.48,0.97,1,1.14,0.82,0,-3.224444444,3.52,9,4.16,16,5,0,2.38,15.72,1.74,1.05,0.97,-4.75,2.88,-0.73,2,1.58,9,1,0,1.04,8.42,0.46
1626,4.21025,118.6799444,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Sipadan-Kapalai,nd,nd,2017,5,10,0,302.11,302.37,301.77,298.11,305.2,0.96,2,-0.14,0.8,0,-3.236666667,3.07,4,4.44,29,4,0,2.4,14.93,1.58,-0.14,0.96,-4.4,2.69,-0.73,2,1.63,8,1,0,0.95,6.88,0.42
1627,4.214166667,118.6755556,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Sipadan-Kapalai,nd,nd,2017,5,9,0,302.11,302.37,301.77,298.11,305.2,0.96,2,-0.14,0.8,0,-3.236666667,3.07,4,4.44,29,4,0,2.4,14.93,1.58,-0.14,0.96,-4.4,2.69,-0.73,2,1.63,8,1,0,0.95,6.88,0.42
1628,4.225277778,118.6880556,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Sipadan-Kapalai,nd,nd,2017,5,9,0,302.11,302.37,301.77,298.11,305.2,0.96,2,-0.14,0.8,0,-3.236666667,3.07,4,4.44,29,4,0,2.4,14.93,1.58,-0.14,0.96,-4.4,2.69,-0.73,2,1.63,8,1,0,0.95,6.88,0.42
1631,4.229472222,118.6800278,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Sipadan-Kapalai,nd,nd,2017,5,10,0,302.11,302.37,301.77,298.11,305.2,0.96,2,-0.14,0.8,0,-3.236666667,3.07,4,4.44,29,4,0,2.4,14.93,1.58,-0.14,0.96,-4.4,2.69,-0.73,2,1.63,8,1,0,0.95,6.88,0.42
1638,4.236555556,118.5531667,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Mabul Island,nd,nd,2017,3,5,0,302.47,300.86,301.92,298.11,305.54,0.96,2,-0.6,0.8,0,-3.453333333,3.45,15,4.13,20,4,1.51,2.23,13.89,1.54,-1.74,0.96,-4.48,2.93,-0.67,9,1.78,9,1,0,1.1,6.94,0.54
1639,4.239388889,118.4335278,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,nd,nd,2017,3,7,0.25,302.57,300.83,302.03,298.51,304.85,0.95,2,-0.73,0.8,0,-3.56,2.48,13,3.71,18,4,2.41,2.2,15.17,1.61,-1.91,0.95,-4.23,2.1,-0.7,3,1.36,5,1,0,0.89,6.9,0.39
1645,4.255111111,118.5338056,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,nd,nd,2017,3,5,0,302.45,300.66,301.94,298.18,305.54,0.97,2,-0.78,0.81,0,-3.438888889,3.38,9,4.43,25,5,1.59,2.44,16.23,1.65,-1.95,0.97,-4.42,2.92,-0.66,4,1.77,8,1,0,1.17,7.59,0.62
1647,4.265638889,73.00255556,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Ari Atoll,Alifu Alifu Atoll,Rasdhoo,Madivaru,2017,7,8,0,301.8,302.29,301.86,298.51,305.14,0.88,5,0.64,0.75,0,-3.48,3.02,8,4.42,21,4,2.07,2.16,12.72,1.32,-0.43,0.88,-4.21,2.41,-0.84,0,1.46,7,0,0,1.07,9.82,0.31
1648,4.265638889,73.00255556,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Ari Atoll,Alifu Alifu Atoll,Rasdhoo,Madivaru,2017,7,6,0,301.8,302.29,301.86,298.51,305.14,0.88,5,0.64,0.75,0,-3.48,3.02,8,4.42,21,4,2.07,2.16,12.72,1.32,-0.43,0.88,-4.21,2.41,-0.84,0,1.46,7,0,0,1.07,9.82,0.31
1649,4.265638889,73.00255556,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Ari Atoll,Alifu Alifu Atoll,Rasdhoo,Madivaru,2017,7,12,0,301.8,302.29,301.86,298.51,305.14,0.88,5,0.64,0.75,0,-3.48,3.02,8,4.42,21,4,2.07,2.16,12.72,1.32,-0.43,0.88,-4.21,2.41,-0.84,0,1.46,7,0,0,1.07,9.82,0.31
1650,4.268083333,73.48875,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Male Atoll,Kaafu Atoll,Bandos,nd,2017,7,6,0,301.57,302.69,301.77,298.26,304.76,0.85,5,0.8,0.8,0,-3.203333333,2.57,3,4.77,20,4,1.72,2.68,17.78,1.6,0.5,0.85,-3.92,2.56,-0.4,1,3.43,15,2,1.72,2.18,17.29,0.88
1651,4.268083333,73.48875,Indian,Western Indo-Pacific,Maldive Islands,Maldives,Male Atoll,Kaafu Atoll,Bandos,nd,2017,7,12,0,301.57,302.69,301.77,298.26,304.76,0.85,5,0.8,0.8,0,-3.203333333,2.57,3,4.77,20,4,1.72,2.68,17.78,1.6,0.5,0.85,-3.92,2.56,-0.4,1,3.43,15,2,1.72,2.18,17.29,0.88
